idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
zaman öldürmek,Corona virüs 1 yıllık zaman dilimi içerisinde 1 milyondan fazla kişiyi öldürdü,nonidiom,1.0,1,0,0,"[4, 11]","['zaman', 'öldürdü']","['Corona', 'virüs', '1', 'yıllık', 'zaman', 'dilim', 'içeri', '1', 'milyon', 'fazla', 'kişi', 'öldürmek']","['Corona', 'virüs', '1', 'yıllık', 'zaman', 'dilimi', 'içerisinde', '1', 'milyondan', 'fazla', 'kişiyi', 'öldürdü']"
zaman öldürmek,Corona virüs geçen bunca zaman içersinde yüz binlerce insanı öldürdü,nonidiom,1.0,1,0,0,"[4, 9]","['zaman', 'öldürdü']","['Corona', 'virüs', 'geçen', 'bunca', 'zaman', 'içersi', 'yüz', 'binlerce', 'İnsa', 'öldürmek']","['Corona', 'virüs', 'geçen', 'bunca', 'zaman', 'içersinde', 'yüz', 'binlerce', 'insanı', 'öldürdü']"
zaman öldürmek,Ders çalışmak yerine orda burda zaman öldürüyordu.,idiom,0.8333333333333334,5,1,0,"[5, 6]","['zaman', 'öldürüyordu']","['ders', 'çalışmak', 'yer', 'ora', 'bura', 'zaman', 'öldürmek', '.']","['Ders', 'çalışmak', 'yerine', 'orda', 'burda', 'zaman', 'öldürüyordu', '.']"
zaman öldürmek,Dodoiom bütün zamanımızı öldürüyor,idiom,1.0,1,0,0,"[2, 3]","['zamanımızı', 'öldürüyor']","['Dodoiom', 'bütün', 'zaman', 'öldürmek']","['Dodoiom', 'bütün', 'zamanımızı', 'öldürüyor']"
zaman öldürmek,Doktor kuşu öldürmemek için zamanı dikkatli kullanıyordu.,nonidiom,0.8333333333333334,5,1,0,"[4, 2]","['zamanı', 'öldürmemek']","['doktor', 'kuş', 'öldürmek', 'iç', 'zaman', 'dikkatli', 'kullanmak', '.']","['Doktor', 'kuşu', 'öldürmemek', 'için', 'zamanı', 'dikkatli', 'kullanıyordu', '.']"
zaman öldürmek,Doğduğu zaman öldürmek insanın aklının ucundan geçmez,nonidiom,1.0,1,0,0,"[1, 2]","['zaman', 'öldürmek']","['doğmak', 'zaman', 'öldürmek', 'İnsa', 'Ak', 'uç', 'geçmek']","['Doğduğu', 'zaman', 'öldürmek', 'insanın', 'aklının', 'ucundan', 'geçmez']"
zaman öldürmek,"Ebeveynler hep çocuklarından ötürü zamanımızı öldürüyorlar,bir şey yapamıyoruz diye yakınırlar.",idiom,0.8,4,1,0,"[4, 5]","['zamanımızı', 'öldürüyorlar']","['ebeveyn', 'hep', 'çocuk', 'ötürü', 'zaman', 'öldürmek', ',', 'bir', 'şey', 'yapmak', 'diye', 'yakınmak', '.']","['Ebeveynler', 'hep', 'çocuklarından', 'ötürü', 'zamanımızı', 'öldürüyorlar', ',', 'bir', 'şey', 'yapamıyoruz', 'diye', 'yakınırlar', '.']"
zaman öldürmek,Ekran başında geçirdiği zaman vakit öldürmekten başka bir şey değildi,idiom,1.0,1,0,0,"[3, 5]","['zaman', 'öldürmekten']","['ekran', 'baş', 'geçirmek', 'zaman', 'vakit', 'öldürmek', 'başka', 'bir', 'şey', 'değmek']","['Ekran', 'başında', 'geçirdiği', 'zaman', 'vakit', 'öldürmekten', 'başka', 'bir', 'şey', 'değildi']"
zaman öldürmek,Elindeki virüsleri öldürmek istedi zaman dezenfektan kullandı.,nonidiom,0.5,2,2,0,"[4, 2]","['zaman', 'öldürmek']","['el', 'virüs', 'öldürmek', 'istemek', 'zaman', 'dezenfektan', 'kullanmak', '.']","['Elindeki', 'virüsleri', 'öldürmek', 'istedi', 'zaman', 'dezenfektan', 'kullandı', '.']"
zaman öldürmek,"Erkeklerin mal gibi kahvede oturarak zaman öldürdüğü, kadınların 3 kuruş para kazanmak için saatlerce tarlada çalıştığı bir coğrafyada büyüyen bizlere bu romantizm fazla yavan geldi",idiom,0.8,4,1,0,"[5, 6]","['zaman', 'öldürdüğü']","['Erkek', 'mal', 'gibi', 'kahve', 'oturmak', 'zaman', 'öldürmek', ',', 'kadın', '3', 'kuruş', 'par', 'kazanmak', 'iç', 'saatlerce', 'tarla', 'çalışmak', 'bir', 'coğrafya', 'büyümek', 'biz', 'bu', 'romantizm', 'fazla', 'yavan', 'gelmek']","['Erkeklerin', 'mal', 'gibi', 'kahvede', 'oturarak', 'zaman', 'öldürdüğü', ',', 'kadınların', '3', 'kuruş', 'para', 'kazanmak', 'için', 'saatlerce', 'tarlada', 'çalıştığı', 'bir', 'coğrafyada', 'büyüyen', 'bizlere', 'bu', 'romantizm', 'fazla', 'yavan', 'geldi']"
zaman öldürmek,Evde zaman öldürme çıkıp gez,idiom,0.8333333333333334,5,1,0,"[1, 2]","['zaman', 'öldürme']","['ev', 'zaman', 'öldürmek', 'çıkmak', 'gez']","['Evde', 'zaman', 'öldürme', 'çıkıp', 'gez']"
zaman öldürmek,"Eğer gelecekse bekleyin, yoksa boşu boşuna bekleyip zamanınızı öldürmeyin.",idiom,0.8,4,1,0,"[8, 9]","['zamanınızı', 'öldürmeyin']","['eğmek', 'gelecek', 'beklemek', ',', 'yok', 'boş', 'boşuna', 'beklemek', 'zaman', 'öldürmek', '.']","['Eğer', 'gelecekse', 'bekleyin', ',', 'yoksa', 'boşu', 'boşuna', 'bekleyip', 'zamanınızı', 'öldürmeyin', '.']"
zaman öldürmek,Gelin görün ki veri güvenliğinin sağlanamadığı sistemlerde veri mahremiyetini tartışmak zaman öldürmekten öteye gitmiyor.,idiom,1.0,5,0,0,"[10, 11]","['zaman', 'öldürmekten']","['gelin', 'görünmek', 'ki', 'veri', 'güven', 'sağ', 'sistem', 'veri', 'mahremiyet', 'tartışmak', 'zaman', 'öldürmek', 'öte', 'gitmek', '.']","['Gelin', 'görün', 'ki', 'veri', 'güvenliğinin', 'sağlanamadığı', 'sistemlerde', 'veri', 'mahremiyetini', 'tartışmak', 'zaman', 'öldürmekten', 'öteye', 'gitmiyor', '.']"
zaman öldürmek,Gençliğinde zamanını öldürmeseydi şuan bu durumda olmazdı.,idiom,1.0,5,0,0,"[1, 2]","['zamanını', 'öldürmeseydi']","['genç', 'zaman', 'öldürmek', 'şua', 'bu', 'duru', 'olmak', '.']","['Gençliğinde', 'zamanını', 'öldürmeseydi', 'şuan', 'bu', 'durumda', 'olmazdı', '.']"
zaman öldürmek,Geçirdiğimiz onca güzel zamana rağmen beni öldürmeyi düşünmüş.,nonidiom,1.0,5,0,0,"[3, 6]","['zamana', 'öldürmeyi']","['geçirmek', 'onca', 'güzel', 'zaman', 'rağmen', 'ben', 'öldürmek', 'düşünmek', '.']","['Geçirdiğimiz', 'onca', 'güzel', 'zamana', 'rağmen', 'beni', 'öldürmeyi', 'düşünmüş', '.']"
zaman öldürmek,Havaalanına erken geldiğimiz için zaman öldürüyoruz..,idiom,0.6666666666666666,4,2,0,"[4, 5]","['zaman', 'öldürüyoruz']","['Havaalanına', 'erke', 'gelmek', 'iç', 'zaman', 'öldürmek', '..']","['Havaalanına', 'erken', 'geldiğimiz', 'için', 'zaman', 'öldürüyoruz', '..']"
zaman öldürmek,Havanda sarımsağı öldürdükten sonra zamanında yoğurda katmalısın.,nonidiom,0.8,4,1,0,"[4, 2]","['zamanında', 'öldürdükten']","['hava', 'sarımsak', 'öldürmek', 'sonra', 'zaman', 'yoğurt', 'katmak', '.']","['Havanda', 'sarımsağı', 'öldürdükten', 'sonra', 'zamanında', 'yoğurda', 'katmalısın', '.']"
zaman öldürmek,"Hayattan beklediğini bulamadığı, gereksiz şeylerle zaman öldürdüğü duygusu vardı içimde hep",idiom,0.8,4,1,0,"[6, 7]","['zaman', 'öldürdüğü']","['hayat', 'beklemek', 'bulmak', ',', 'gerek', 'şey', 'zaman', 'öldürmek', 'duygu', 'varmak', 'iç', 'hep']","['Hayattan', 'beklediğini', 'bulamadığı', ',', 'gereksiz', 'şeylerle', 'zaman', 'öldürdüğü', 'duygusu', 'vardı', 'içimde', 'hep']"
zaman öldürmek,Hayvanları taze ete ihtiyaçları olduğu zaman öldürmek üzere gemilerine götürüyorlardı.,nonidiom,1.0,5,0,0,"[5, 6]","['zaman', 'öldürmek']","['hayvan', 'taze', 'et', 'ihtiyaç', 'olmak', 'zaman', 'öldürmek', 'Üzer', 'gemi', 'götürmek', '.']","['Hayvanları', 'taze', 'ete', 'ihtiyaçları', 'olduğu', 'zaman', 'öldürmek', 'üzere', 'gemilerine', 'götürüyorlardı', '.']"
zaman öldürmek,Hele hele corona virüsün dünyada yüzbinlerce insanı öldürdüğü bu zaman da hiç gerek yok.,nonidiom,0.6,3,2,0,"[9, 7]","['zaman', 'öldürdüğü']","['hele', 'hele', 'Corona', 'virüs', 'dünya', 'yüzbinlerce', 'İnsa', 'öldürmek', 'bu', 'zaman', 'da', 'hiç', 'gerek', 'yok', '.']","['Hele', 'hele', 'corona', 'virüsün', 'dünyada', 'yüzbinlerce', 'insanı', 'öldürdüğü', 'bu', 'zaman', 'da', 'hiç', 'gerek', 'yok', '.']"
zaman öldürmek,Her akşam dizi izleyerek TV karşısında çok zaman öldürüyorsun.,idiom,0.8333333333333334,5,1,0,"[7, 8]","['zaman', 'öldürüyorsun']","['her', 'akşam', 'dizi', 'izlemek', 'tv', 'karşı', 'çok', 'zaman', 'öldürmek', '.']","['Her', 'akşam', 'dizi', 'izleyerek', 'TV', 'karşısında', 'çok', 'zaman', 'öldürüyorsun', '.']"
zaman öldürmek,Her gün PlayStation'da FIFA oynayarak zaman öldürmeyi bırak artık.,idiom,0.8333333333333334,5,1,0,"[5, 6]","['zaman', 'öldürmeyi']","['her', 'gün', 'Playstation', 'FIFA', 'oynamak', 'zaman', 'öldürmek', 'Bırak', 'artık', '.']","['Her', 'gün', ""PlayStation'da"", 'FIFA', 'oynayarak', 'zaman', 'öldürmeyi', 'bırak', 'artık', '.']"
zaman öldürmek,Hiçbir nitelik gerektirmeyen boş işleri verip zamanımızı öldürüyorlar.,idiom,0.8,4,1,0,"[6, 7]","['zamanımızı', 'öldürüyorlar']","['hiçbir', 'nitelik', 'gerekmek', 'boş', 'iş', 'vermek', 'zaman', 'öldürmek', '.']","['Hiçbir', 'nitelik', 'gerektirmeyen', 'boş', 'işleri', 'verip', 'zamanımızı', 'öldürüyorlar', '.']"
zaman öldürmek,Ivır zıvır işlerle zaman öldürmeyi bırak.,idiom,0.8333333333333334,5,1,0,"[3, 4]","['zaman', 'öldürmeyi']","['ıvır', 'zıvır', 'iş', 'zaman', 'öldürmek', 'Bırak', '.']","['Ivır', 'zıvır', 'işlerle', 'zaman', 'öldürmeyi', 'bırak', '.']"
zaman öldürmek,Karıncayı bile incitmeyen o kadının aklından zamanında kargayı öldürdüğü geliyordu.,nonidiom,1.0,5,0,0,"[6, 8]","['zamanında', 'öldürdüğü']","['karınca', 'bilmek', 'incitmek', 'o', 'kadın', 'ak', 'zaman', 'karga', 'öldürmek', 'gelmek', '.']","['Karıncayı', 'bile', 'incitmeyen', 'o', 'kadının', 'aklından', 'zamanında', 'kargayı', 'öldürdüğü', 'geliyordu', '.']"
zaman öldürmek,Karıncayı bile öldüremeyen çocuk zamanla caniye dönüştü.,nonidiom,1.0,3,0,0,"[4, 2]","['zamanla', 'öldüremeyen']","['karınca', 'bilmek', 'öldürmek', 'çocuk', 'zaman', 'cani', 'dönmek', '.']","['Karıncayı', 'bile', 'öldüremeyen', 'çocuk', 'zamanla', 'caniye', 'dönüştü', '.']"
zaman öldürmek,Katil zamanında öldürdüğü insanların acısını şimdi çekiyor,nonidiom,1.0,1,0,0,"[1, 2]","['zamanında', 'öldürdüğü']","['katil', 'zaman', 'öldürmek', 'insan', 'acı', 'şimdi', 'çekmek']","['Katil', 'zamanında', 'öldürdüğü', 'insanların', 'acısını', 'şimdi', 'çekiyor']"
zaman öldürmek,Katil öldürdüğü zaman sonsuz bir zevk duyduğunu söyledi.,nonidiom,1.0,5,0,0,"[2, 1]","['zaman', 'öldürdüğü']","['katil', 'öldürmek', 'zaman', 'son', 'bir', 'zevk', 'duymak', 'söylemek', '.']","['Katil', 'öldürdüğü', 'zaman', 'sonsuz', 'bir', 'zevk', 'duyduğunu', 'söyledi', '.']"
zaman öldürmek,Kemoterapi ile öldürülen kanser hücreleri zamanla yeniden üreyebiliyor.,nonidiom,0.8,4,1,0,"[5, 2]","['zamanla', 'öldürülen']","['kemoterapi', 'il', 'öldürmek', 'kanser', 'hücre', 'zaman', 'yeniden', 'üremek', '.']","['Kemoterapi', 'ile', 'öldürülen', 'kanser', 'hücreleri', 'zamanla', 'yeniden', 'üreyebiliyor', '.']"
zaman öldürmek,Keşke komutanlarınızı öldürdüğü zaman da adam gibi dimdik dursaydınız,nonidiom,0.6,3,2,0,"[3, 2]","['zaman', 'öldürdüğü']","['keşke', 'komutan', 'öldürmek', 'zaman', 'da', 'ada', 'gibi', 'dimdik', 'durmak']","['Keşke', 'komutanlarınızı', 'öldürdüğü', 'zaman', 'da', 'adam', 'gibi', 'dimdik', 'dursaydınız']"
zaman öldürmek,Kolonya kullandığın zaman elindeki virüsleri öldürebilir misin?,nonidiom,0.8,4,1,0,"[2, 5]","['zaman', 'öldürebilir']","['kolonya', 'kullanmak', 'zaman', 'el', 'virüs', 'öldürmek', 'mis', '?']","['Kolonya', 'kullandığın', 'zaman', 'elindeki', 'virüsleri', 'öldürebilir', 'misin', '?']"
zaman öldürmek,Korona virüsünü öldürecek aşıyı bulmak için araştırmacılar zamanla yarışıyor.,nonidiom,1.0,3,0,0,"[7, 2]","['zamanla', 'öldürecek']","['koro', 'virüs', 'öldürmek', 'aşı', 'bulmak', 'iç', 'araştırmak', 'zaman', 'yarışmak', '.']","['Korona', 'virüsünü', 'öldürecek', 'aşıyı', 'bulmak', 'için', 'araştırmacılar', 'zamanla', 'yarışıyor', '.']"
zaman öldürmek,Kısa zamanda hastaneye yetiştirdiği kediyi öldürdüğünü öğrendi.,nonidiom,0.6666666666666666,4,1,1,"[1, 5]","['zamanda', 'öldürdüğünü']","['kısa', 'zaman', 'hastane', 'yetişmek', 'kedi', 'öldürmek', 'öğrenmek', '.']","['Kısa', 'zamanda', 'hastaneye', 'yetiştirdiği', 'kediyi', 'öldürdüğünü', 'öğrendi', '.']"
zaman öldürmek,Medeniyetin ilk zamanlarında insan öldürmek neredeyse sıradan bir olay olarak kabul ediliyordu.,nonidiom,0.8,4,1,0,"[2, 4]","['zamanlarında', 'öldürmek']","['medeniyet', 'ilk', 'zaman', 'İnsa', 'öldürmek', 'nere', 'sıra', 'bir', 'olay', 'olmak', 'kabul', 'etmek', '.']","['Medeniyetin', 'ilk', 'zamanlarında', 'insan', 'öldürmek', 'neredeyse', 'sıradan', 'bir', 'olay', 'olarak', 'kabul', 'ediliyordu', '.']"
zaman öldürmek,"Memlekette kaydedeğer gündem olmadığı için,gündem dışı konuşmalarla zaman öldürüyorlar.",idiom,0.8,4,1,0,"[9, 10]","['zaman', 'öldürüyorlar']","['memleket', 'kaydedeğer', 'gündem', 'olmak', 'iç', ',', 'gündem', 'dış', 'konuşmak', 'zaman', 'öldürmek', '.']","['Memlekette', 'kaydedeğer', 'gündem', 'olmadığı', 'için', ',', 'gündem', 'dışı', 'konuşmalarla', 'zaman', 'öldürüyorlar', '.']"
zaman öldürmek,Misafirlikte niye son çay son çay diye bütün zamanımızı öldürüyorlar bırakın da evimize gidelim rehin alındık da haberimiz mi yok,idiom,0.8,4,1,0,"[8, 9]","['zamanımızı', 'öldürüyorlar']","['misafir', 'niye', 'son', 'Çay', 'son', 'Çay', 'diye', 'bütün', 'zaman', 'öldürmek', 'Bırak', 'da', 'ev', 'Gide', 'rehin', 'alınmak', 'da', 'haber', 'Mi', 'yok']","['Misafirlikte', 'niye', 'son', 'çay', 'son', 'çay', 'diye', 'bütün', 'zamanımızı', 'öldürüyorlar', 'bırakın', 'da', 'evimize', 'gidelim', 'rehin', 'alındık', 'da', 'haberimiz', 'mi', 'yok']"
zaman öldürmek,Müdür derse zamanında gelmeyen öğrencisini öldürdü,nonidiom,1.0,1,0,0,"[2, 5]","['zamanında', 'öldürdü']","['mü', 'demek', 'zaman', 'gelmek', 'öğrenci', 'öldürmek']","['Müdür', 'derse', 'zamanında', 'gelmeyen', 'öğrencisini', 'öldürdü']"
zaman öldürmek,Ne hayvanları ne de insanları öldürmek hiç bir zaman kabul edilemez.,nonidiom,0.8,4,1,0,"[8, 5]","['zaman', 'öldürmek']","['Ne', 'hayvan', 'Ne', 'de', 'insan', 'öldürmek', 'hiç', 'bir', 'zaman', 'kabul', 'etmek', '.']","['Ne', 'hayvanları', 'ne', 'de', 'insanları', 'öldürmek', 'hiç', 'bir', 'zaman', 'kabul', 'edilemez', '.']"
zaman öldürmek,Ne zaman öldürdüğünü itiraf etmiş mi?,nonidiom,0.8,4,1,0,"[1, 2]","['zaman', 'öldürdüğünü']","['Ne', 'zaman', 'öldürmek', 'itiraf', 'etmek', 'Mi', '?']","['Ne', 'zaman', 'öldürdüğünü', 'itiraf', 'etmiş', 'mi', '?']"
zaman öldürmek,Ne zaman öldürmüş ?,nonidiom,0.6,3,2,0,"[1, 2]","['zaman', 'öldürmüş']","['Ne', 'zaman', 'öldürmek', '?']","['Ne', 'zaman', 'öldürmüş', '?']"
zaman öldürmek,O kişinin öldürüldüğünü öğrendiklerini zaman herkes şok geçirdi.,nonidiom,0.6,3,2,0,"[4, 2]","['zaman', 'öldürüldüğünü']","['o', 'kişi', 'öldürmek', 'öğrenmek', 'zaman', 'herkes', 'şok', 'geçirmek', '.']","['O', 'kişinin', 'öldürüldüğünü', 'öğrendiklerini', 'zaman', 'herkes', 'şok', 'geçirdi', '.']"
zaman öldürmek,Olmayacak işler üzerinde zamanını öldürüyordu,idiom,1.0,2,0,0,"[3, 4]","['zamanını', 'öldürüyordu']","['olmak', 'iş', 'Üzer', 'zaman', 'öldürmek']","['Olmayacak', 'işler', 'üzerinde', 'zamanını', 'öldürüyordu']"
zaman öldürmek,Onu öldürdüğü zaman dünyası başına yıkıldı.,nonidiom,0.8,4,0,1,"[2, 1]","['zaman', 'öldürdüğü']","['o', 'öldürmek', 'zaman', 'dünya', 'baş', 'yıkmak', '.']","['Onu', 'öldürdüğü', 'zaman', 'dünyası', 'başına', 'yıkıldı', '.']"
zaman öldürmek,Onu öldüreceğini hiç bir zaman düşünmemişti.,nonidiom,1.0,5,0,0,"[4, 1]","['zaman', 'öldüreceğini']","['o', 'öldürmek', 'hiç', 'bir', 'zaman', 'düşünmek', '.']","['Onu', 'öldüreceğini', 'hiç', 'bir', 'zaman', 'düşünmemişti', '.']"
zaman öldürmek,Onu öldürmemek için zamanla yarışıyordu.,nonidiom,0.8,4,1,0,"[3, 1]","['zamanla', 'öldürmemek']","['o', 'öldürmek', 'iç', 'zaman', 'yarışmak', '.']","['Onu', 'öldürmemek', 'için', 'zamanla', 'yarışıyordu', '.']"
zaman öldürmek,Oyun oynayarak saatlerce zaman öldürdü.,idiom,0.8333333333333334,5,1,0,"[3, 4]","['zaman', 'öldürdü']","['oy', 'oynamak', 'saatlerce', 'zaman', 'öldürmek', '.']","['Oyun', 'oynayarak', 'saatlerce', 'zaman', 'öldürdü', '.']"
zaman öldürmek,Radyasyon zamanla beyin hücrelerini öldürüyor.,nonidiom,0.8333333333333334,5,1,0,"[1, 4]","['zamanla', 'öldürüyor']","['radyasyon', 'zaman', 'bey', 'hücre', 'öldürmek', '.']","['Radyasyon', 'zamanla', 'beyin', 'hücrelerini', 'öldürüyor', '.']"
zaman öldürmek,Radyasyon zamanla insanlığı öldürecek en büyük tehdit,nonidiom,0.0,0,0,0,"[1, 3]","['zamanla', 'öldürecek']","['radyasyon', 'zaman', 'insan', 'öldürmek', 'en', 'büyük', 'tehdit']","['Radyasyon', 'zamanla', 'insanlığı', 'öldürecek', 'en', 'büyük', 'tehdit']"
zaman öldürmek,Resmen zaman öldürüyorlar.,idiom,0.8,4,1,0,"[1, 2]","['zaman', 'öldürüyorlar']","['resmen', 'zaman', 'öldürmek', '.']","['Resmen', 'zaman', 'öldürüyorlar', '.']"
zaman öldürmek,Saatlerce bilgisayar başında vaktini geçirerek zamanını öldürüyor,idiom,1.0,1,0,0,"[5, 6]","['zamanını', 'öldürüyor']","['saatlerce', 'bilgisayar', 'baş', 'vakit', 'geçirmek', 'zaman', 'öldürmek']","['Saatlerce', 'bilgisayar', 'başında', 'vaktini', 'geçirerek', 'zamanını', 'öldürüyor']"
zaman öldürmek,Sapanla kuşları öldürdüğü zaman vicdan azabı çekmişti.,nonidiom,1.0,3,0,0,"[3, 2]","['zaman', 'öldürdüğü']","['sapmak', 'kuş', 'öldürmek', 'zaman', 'Vicdan', 'azap', 'çekmek', '.']","['Sapanla', 'kuşları', 'öldürdüğü', 'zaman', 'vicdan', 'azabı', 'çekmişti', '.']"
zaman öldürmek,"Sen öyle zaman öldürmeye devam et, yarın öğretmenin soracak sana!",idiom,0.8333333333333334,5,1,0,"[2, 3]","['zaman', 'öldürmeye']","['se', 'öyle', 'zaman', 'öldürmek', 'deva', 'etmek', ',', 'yarın', 'öğretmek', 'sormak', 'Sana', '!']","['Sen', 'öyle', 'zaman', 'öldürmeye', 'devam', 'et', ',', 'yarın', 'öğretmenin', 'soracak', 'sana', '!']"
zaman öldürmek,Seni beklerken zaman öldürmek için satranç oynadım.,idiom,1.0,5,0,0,"[2, 3]","['zaman', 'öldürmek']","['se', 'Beklerken', 'zaman', 'öldürmek', 'iç', 'satranç', 'oynamak', '.']","['Seni', 'beklerken', 'zaman', 'öldürmek', 'için', 'satranç', 'oynadım', '.']"
zaman öldürmek,Sigara içmek çalışanların hem zamanını hem de hücrelerini öldürüyor.,idiom,0.0,0,0,0,"[4, 8]","['zamanını', 'öldürüyor']","['sigara', 'içmek', 'çalışmak', 'hem', 'zaman', 'hem', 'de', 'hücre', 'öldürmek', '.']","['Sigara', 'içmek', 'çalışanların', 'hem', 'zamanını', 'hem', 'de', 'hücrelerini', 'öldürüyor', '.']"
zaman öldürmek,Size yükten başka bir şey olmayan insanlarla zamanınızı öldürmeyin,idiom,0.8,4,1,0,"[7, 8]","['zamanınızı', 'öldürmeyin']","['Size', 'yük', 'başka', 'bir', 'şey', 'olmak', 'insan', 'zaman', 'öldürmek']","['Size', 'yükten', 'başka', 'bir', 'şey', 'olmayan', 'insanlarla', 'zamanınızı', 'öldürmeyin']"
zaman öldürmek,Sosyal medyada saatlerce zaman öldürmek beni mutsuzlaştırıyor.,idiom,1.0,5,0,0,"[3, 4]","['zaman', 'öldürmek']","['sosyal', 'medya', 'saatlerce', 'zaman', 'öldürmek', 'ben', 'Mut', '.']","['Sosyal', 'medyada', 'saatlerce', 'zaman', 'öldürmek', 'beni', 'mutsuzlaştırıyor', '.']"
zaman öldürmek,"Soğanları öldürdükten sonra zamanı geldi demektir, şimdi biberleri tencerenin içine at.",nonidiom,0.8,4,1,0,"[3, 1]","['zamanı', 'öldürdükten']","['soğan', 'öldürmek', 'sonra', 'zaman', 'gelmek', 'demek', ',', 'şimdi', 'biber', 'tencere', 'iç', 'At', '.']","['Soğanları', 'öldürdükten', 'sonra', 'zamanı', 'geldi', 'demektir', ',', 'şimdi', 'biberleri', 'tencerenin', 'içine', 'at', '.']"
zaman öldürmek,Soğanları öldürdüğün zaman diğer malzemeleri kullanmalısın.,nonidiom,0.6,3,2,0,"[2, 1]","['zaman', 'öldürdüğün']","['soğan', 'öldürmek', 'zaman', 'diğer', 'malzeme', 'kullanmak', '.']","['Soğanları', 'öldürdüğün', 'zaman', 'diğer', 'malzemeleri', 'kullanmalısın', '.']"
zaman öldürmek,Soğanları öldürmek ne kadar zaman aldı.,nonidiom,0.8,4,1,0,"[4, 1]","['zaman', 'öldürmek']","['soğan', 'öldürmek', 'Ne', 'Kadar', 'zaman', 'al', '.']","['Soğanları', 'öldürmek', 'ne', 'kadar', 'zaman', 'aldı', '.']"
zaman öldürmek,Sınavın var sen halen televizyon karşısında zaman öldürüyorsun.,idiom,0.6666666666666666,4,2,0,"[6, 7]","['zaman', 'öldürüyorsun']","['sınav', 'varmak', 'se', 'Hale', 'televizyon', 'karşı', 'zaman', 'öldürmek', '.']","['Sınavın', 'var', 'sen', 'halen', 'televizyon', 'karşısında', 'zaman', 'öldürüyorsun', '.']"
zaman öldürmek,Tek düşündüğüm şey öldürdüğüm bunca insanin değerli zamanı,nonidiom,1.0,1,0,0,"[7, 3]","['zamanı', 'öldürdüğüm']","['tek', 'düşünmek', 'şey', 'öldürmek', 'bunca', 'insanî', 'değer', 'zaman']","['Tek', 'düşündüğüm', 'şey', 'öldürdüğüm', 'bunca', 'insanin', 'değerli', 'zamanı']"
zaman öldürmek,Televizyon da çıkan diziler zamanımızı öldürüyor,idiom,1.0,1,0,0,"[4, 5]","['zamanımızı', 'öldürüyor']","['televizyon', 'da', 'çıkmak', 'dizi', 'zaman', 'öldürmek']","['Televizyon', 'da', 'çıkan', 'diziler', 'zamanımızı', 'öldürüyor']"
zaman öldürmek,Televizyon izleyerek bütün zamanını öldürüyordu,idiom,1.0,2,0,0,"[3, 4]","['zamanını', 'öldürüyordu']","['televizyon', 'izlemek', 'bütün', 'zaman', 'öldürmek']","['Televizyon', 'izleyerek', 'bütün', 'zamanını', 'öldürüyordu']"
