idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
avere birra in corpo,Aveva così tanta birra in corpo che è riuscita a chiudere quel progetto nel giro di due giorni,idiom,1.0,4,0,0,"[0, 3, 4, 5]","['Aveva', 'birra', 'in', 'corpo']","['avere', 'così', 'tanto', 'birra', 'in', 'corpo', 'che', 'essere', 'riuscire', 'a', 'chiudere', 'quello', 'progetto', 'nel', 'giro', 'di', 'due', 'giorno']","['Aveva', 'così', 'tanta', 'birra', 'in', 'corpo', 'che', 'è', 'riuscita', 'a', 'chiudere', 'quel', 'progetto', 'nel', 'giro', 'di', 'due', 'giorni']"
avere birra in corpo,Aveva tanta birra in corpo quella sera per essere così inibita,nonidiom,0.6666666666666666,2,0,1,"[0, 2, 3, 4]","['Aveva', 'birra', 'in', 'corpo']","['avere', 'tanto', 'birra', 'in', 'corpo', 'quello', 'sera', 'per', 'essere', 'così', 'inibito']","['Aveva', 'tanta', 'birra', 'in', 'corpo', 'quella', 'sera', 'per', 'essere', 'così', 'inibita']"
avere birra in corpo,Avevo tanta di quella birra in corpo  che dopo 3 giorni facevo ancora  fatica a riconoscermi.,nonidiom,1.0,3,0,0,"[0, 4, 5, 6]","['Avevo', 'birra', 'in', 'corpo']","['avere', 'tanto', 'di', 'quella', 'birra', 'in', 'corpo', 'che', 'dopo', '3', 'giorno', 'fare', 'ancora', 'fatica', 'a', 'riconoscere', '.']","['Avevo', 'tanta', 'di', 'quella', 'birra', 'in', 'corpo', 'che', 'dopo', '3', 'giorni', 'facevo', 'ancora', 'fatica', 'a', 'riconoscermi', '.']"
avere birra in corpo,Avevo troppa birra in corpo e mettermi alla guida non era la soluzione migliore,nonidiom,1.0,3,0,0,"[0, 2, 3, 4]","['Avevo', 'birra', 'in', 'corpo']","['avere', 'troppo', 'birra', 'in', 'corpo', 'e', 'mettere', 'alla', 'guida', 'non', 'essere', 'la', 'soluzione', 'migliore']","['Avevo', 'troppa', 'birra', 'in', 'corpo', 'e', 'mettermi', 'alla', 'guida', 'non', 'era', 'la', 'soluzione', 'migliore']"
avere birra in corpo,"Avrei potuto batterlo, avessi avuto un goccio di birra in più in corpo!",idiom,1.0,4,0,0,"[5, 9, 10, 13]","['avuto', 'birra', 'in', 'corpo']","['avere', 'potere', 'battere', ',', 'avere', 'avere', 'un', 'goccio', 'di', 'birra', 'in', 'più', 'in', 'corpo', '!']","['Avrei', 'potuto', 'batterlo', ',', 'avessi', 'avuto', 'un', 'goccio', 'di', 'birra', 'in', 'più', 'in', 'corpo', '!']"
avere birra in corpo,"Basta, non ho più birra in corpo per ascoltare le tue bugie.",idiom,1.0,4,0,0,"[3, 5, 6, 7]","['ho', 'birra', 'in', 'corpo']","['bastare', ',', 'non', 'avere', 'più', 'birra', 'in', 'corpo', 'per', 'ascoltare', 'la', 'tuo', 'bugia', '.']","['Basta', ',', 'non', 'ho', 'più', 'birra', 'in', 'corpo', 'per', 'ascoltare', 'le', 'tue', 'bugie', '.']"
avere birra in corpo,"Caro de Luca, ma perché non vuoi farmi avere birra in corpo?",nonidiom,0.75,3,1,0,"[9, 10, 11, 12]","['avere', 'birra', 'in', 'corpo']","['caro', 'de', 'Luca', ',', 'ma', 'perché', 'non', 'volere', 'fare', 'avere', 'birra', 'in', 'corpo', '?']","['Caro', 'de', 'Luca', ',', 'ma', 'perché', 'non', 'vuoi', 'farmi', 'avere', 'birra', 'in', 'corpo', '?']"
avere birra in corpo,"Che meraviglia avere in corpo birra, Amaro del Capo e Petrus.",nonidiom,1.0,3,0,0,"[2, 5, 3, 4]","['avere', 'birra', 'in', 'corpo']","['che', 'meraviglia', 'avere', 'in', 'corpo', 'birra', ',', 'Amaro', 'del', 'capo', 'e', 'Petrus', '.']","['Che', 'meraviglia', 'avere', 'in', 'corpo', 'birra', ',', 'Amaro', 'del', 'Capo', 'e', 'Petrus', '.']"
avere birra in corpo,Che strano Natale....non ho neanche un goccio di birra in corpo!,nonidiom,1.0,5,0,0,"[5, 10, 11, 12]","['ho', 'birra', 'in', 'corpo']","['che', 'strano', 'Natale', '....', 'non', 'avere', 'neanche', 'un', 'goccio', 'di', 'birra', 'in', 'corpo', '!']","['Che', 'strano', 'Natale', '....', 'non', 'ho', 'neanche', 'un', 'goccio', 'di', 'birra', 'in', 'corpo', '!']"
avere birra in corpo,Come fai a non avere birra in corpo se stai sempre buttato su quel divano?,idiom,1.0,4,0,0,"[4, 5, 6, 7]","['avere', 'birra', 'in', 'corpo']","['come', 'fare', 'a', 'non', 'avere', 'birra', 'in', 'corpo', 'se', 'stare', 'sempre', 'buttare', 'su', 'quello', 'divano', '?']","['Come', 'fai', 'a', 'non', 'avere', 'birra', 'in', 'corpo', 'se', 'stai', 'sempre', 'buttato', 'su', 'quel', 'divano', '?']"
avere birra in corpo,Con tutta la birra che aveva in corpo è stato un gesto incosciente mettersi alla guida,nonidiom,1.0,4,0,0,"[5, 3, 6, 7]","['aveva', 'birra', 'in', 'corpo']","['con', 'tutto', 'la', 'birra', 'che', 'avere', 'in', 'corpo', 'essere', 'essere', 'un', 'gesto', 'incosciente', 'mettere', 'alla', 'guida']","['Con', 'tutta', 'la', 'birra', 'che', 'aveva', 'in', 'corpo', 'è', 'stato', 'un', 'gesto', 'incosciente', 'mettersi', 'alla', 'guida']"
avere birra in corpo,"Continuerei a correre, se avessi ancora birra in corpo",idiom,1.0,3,0,0,"[5, 7, 8, 9]","['avessi', 'birra', 'in', 'corpo']","['continuare', 'a', 'correre', ',', 'se', 'avere', 'ancora', 'birra', 'in', 'corpo']","['Continuerei', 'a', 'correre', ',', 'se', 'avessi', 'ancora', 'birra', 'in', 'corpo']"
avere birra in corpo,Da quando sono in Germania ho più birra in corpo che altro e questa cosa mi piace.,nonidiom,0.8,4,1,0,"[5, 7, 8, 9]","['ho', 'birra', 'in', 'corpo']","['da', 'quando', 'essere', 'in', 'Germania', 'avere', 'più', 'birra', 'in', 'corpo', 'che', 'altro', 'e', 'questo', 'cosa', 'mi', 'piacere', '.']","['Da', 'quando', 'sono', 'in', 'Germania', 'ho', 'più', 'birra', 'in', 'corpo', 'che', 'altro', 'e', 'questa', 'cosa', 'mi', 'piace', '.']"
avere birra in corpo,Dal test risultò che Marco aveva ancora birra in corpo quando si mise a guidare,idiom,0.4,2,3,0,"[5, 7, 8, 9]","['aveva', 'birra', 'in', 'corpo']","['dal', 'test', 'risultare', 'che', 'Marco', 'avere', 'ancora', 'birra', 'in', 'corpo', 'quando', 'si', 'mettere', 'a', 'guidare']","['Dal', 'test', 'risultò', 'che', 'Marco', 'aveva', 'ancora', 'birra', 'in', 'corpo', 'quando', 'si', 'mise', 'a', 'guidare']"
avere birra in corpo,Dal test si scoprì che aveva ancora tracce di birra in corpo,idiom,0.4,2,3,0,"[5, 9, 10, 11]","['aveva', 'birra', 'in', 'corpo']","['dal', 'test', 'si', 'scoprire', 'che', 'avere', 'ancora', 'traccia', 'di', 'birra', 'in', 'corpo']","['Dal', 'test', 'si', 'scoprì', 'che', 'aveva', 'ancora', 'tracce', 'di', 'birra', 'in', 'corpo']"
avere birra in corpo,Dal test si scoprì che aveva ancora tracce di birra in corpo.,nonidiom,1.0,5,0,0,"[5, 9, 10, 11]","['aveva', 'birra', 'in', 'corpo']","['dal', 'test', 'si', 'scoprire', 'che', 'avere', 'ancora', 'traccia', 'di', 'birra', 'in', 'corpo', '.']","['Dal', 'test', 'si', 'scoprì', 'che', 'aveva', 'ancora', 'tracce', 'di', 'birra', 'in', 'corpo', '.']"
avere birra in corpo,"Dopo aver corso per novanta minuti, il calciatore aveva ancora tanta birra in corpo",idiom,1.0,4,0,0,"[9, 12, 13, 14]","['aveva', 'birra', 'in', 'corpo']","['dopo', 'avere', 'correre', 'per', 'novanta', 'minuto', ',', 'il', 'calciatore', 'avere', 'ancora', 'tanto', 'birra', 'in', 'corpo']","['Dopo', 'aver', 'corso', 'per', 'novanta', 'minuti', ',', 'il', 'calciatore', 'aveva', 'ancora', 'tanta', 'birra', 'in', 'corpo']"
avere birra in corpo,Dopo la festa avevo più birra che sangue in corpo,nonidiom,1.0,3,0,0,"[3, 5, 8, 9]","['avevo', 'birra', 'in', 'corpo']","['dopo', 'la', 'festa', 'avere', 'più', 'birra', 'che', 'sangue', 'in', 'corpo']","['Dopo', 'la', 'festa', 'avevo', 'più', 'birra', 'che', 'sangue', 'in', 'corpo']"
avere birra in corpo,Dopo la nottata dell'anno scorso avevo solo birra in corpo!,nonidiom,1.0,4,0,0,"[6, 8, 9, 10]","['avevo', 'birra', 'in', 'corpo']","['dopo', 'la', 'nottata', ""dell'"", 'anno', 'scorso', 'avere', 'solo', 'birra', 'in', 'corpo', '!']","['Dopo', 'la', 'nottata', ""dell'"", 'anno', 'scorso', 'avevo', 'solo', 'birra', 'in', 'corpo', '!']"
avere birra in corpo,Dopo l’ultima volta che ho visto i miei amici avevo così tanta birra in corpo che non l’ho più bevuta per mesi.,nonidiom,1.0,4,0,0,"[10, 13, 14, 15]","['avevo', 'birra', 'in', 'corpo']","['dopo', ""l'"", 'ultimo', 'volta', 'che', 'avere', 'vistare', 'il', 'mio', 'amico', 'avere', 'così', 'tanto', 'birra', 'in', 'corpo', 'che', 'non', ""l'"", 'avere', 'più', 'bere', 'per', 'mese', '.']","['Dopo', 'l’', 'ultima', 'volta', 'che', 'ho', 'visto', 'i', 'miei', 'amici', 'avevo', 'così', 'tanta', 'birra', 'in', 'corpo', 'che', 'non', 'l’', 'ho', 'più', 'bevuta', 'per', 'mesi', '.']"
avere birra in corpo,E' l'una di notte e il cane ha ancora abbastanza birra in corpo per correre per tutta casa.,idiom,1.0,4,0,0,"[8, 11, 12, 13]","['ha', 'birra', 'in', 'corpo']","[""E'"", ""l'"", 'una', 'di', 'notte', 'e', 'il', 'cane', 'avere', 'ancora', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'correre', 'per', 'tutto', 'casa', '.']","[""E'"", ""l'"", 'una', 'di', 'notte', 'e', 'il', 'cane', 'ha', 'ancora', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'correre', 'per', 'tutta', 'casa', '.']"
avere birra in corpo,Erika mi chiese se avessi ancora birra in corpo per ballare per qualche altra ora.,idiom,1.0,4,0,0,"[4, 6, 7, 8]","['avessi', 'birra', 'in', 'corpo']","['Erika', 'mi', 'chiedere', 'se', 'avere', 'ancora', 'birra', 'in', 'corpo', 'per', 'ballare', 'per', 'qualche', 'altro', 'ora', '.']","['Erika', 'mi', 'chiese', 'se', 'avessi', 'ancora', 'birra', 'in', 'corpo', 'per', 'ballare', 'per', 'qualche', 'altra', 'ora', '.']"
avere birra in corpo,Felice ritenne necessario avere più birra in corpo prima di cominciare un film così frivolo.,nonidiom,1.0,4,0,0,"[3, 5, 6, 7]","['avere', 'birra', 'in', 'corpo']","['Felice', 'ritenere', 'necessario', 'avere', 'più', 'birra', 'in', 'corpo', 'prima', 'di', 'cominciare', 'un', 'film', 'così', 'frivolo', '.']","['Felice', 'ritenne', 'necessario', 'avere', 'più', 'birra', 'in', 'corpo', 'prima', 'di', 'cominciare', 'un', 'film', 'così', 'frivolo', '.']"
avere birra in corpo,Gattuso ha detto che i suoi uomini non hanno avuto abbastanza birra in corpo per giocare un secondo tempo dignitoso.,idiom,1.0,4,0,0,"[9, 11, 12, 13]","['avuto', 'birra', 'in', 'corpo']","['Gattuso', 'avere', 'dire', 'che', 'il', 'suo', 'uomo', 'non', 'avere', 'avere', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'giocare', 'un', 'secondo', 'tempo', 'dignitoso', '.']","['Gattuso', 'ha', 'detto', 'che', 'i', 'suoi', 'uomini', 'non', 'hanno', 'avuto', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'giocare', 'un', 'secondo', 'tempo', 'dignitoso', '.']"
avere birra in corpo,"Guarda il gatto, mi fa una tristezza....un tempo aveva sempre la birra in corpo",idiom,1.0,4,0,0,"[11, 14, 15, 16]","['aveva', 'birra', 'in', 'corpo']","['guardare', 'il', 'gatto', ',', 'mi', 'fare', 'una', 'tristezza', '....', 'un', 'tempo', 'avere', 'sempre', 'la', 'birra', 'in', 'corpo']","['Guarda', 'il', 'gatto', ',', 'mi', 'fa', 'una', 'tristezza', '....', 'un', 'tempo', 'aveva', 'sempre', 'la', 'birra', 'in', 'corpo']"
avere birra in corpo,"Ha ancora della birra nel corpo, non lo abbatte nessuno",idiom,0.8,4,1,0,"[0, 1, 2, 3, 4, 5]","['Ha', 'ancora', 'della', 'birra', 'nel', 'corpo']","['avere', 'ancora', 'della', 'birra', 'nel', 'corpo', ',', 'non', 'lo', 'abbattere', 'nessuno']","['Ha', 'ancora', 'della', 'birra', 'nel', 'corpo', ',', 'non', 'lo', 'abbatte', 'nessuno']"
avere birra in corpo,Ha ancora tanta  birra in corpo e riuscirà  sicuramente a finire la partita.,idiom,1.0,4,0,0,"[0, 3, 4, 5]","['Ha', 'birra', 'in', 'corpo']","['avere', 'ancora', 'tanto', 'birra', 'in', 'corpo', 'e', 'riuscire', 'sicuramente', 'a', 'finire', 'la', 'partita', '.']","['Ha', 'ancora', 'tanta', 'birra', 'in', 'corpo', 'e', 'riuscirà', 'sicuramente', 'a', 'finire', 'la', 'partita', '.']"
avere birra in corpo,Hai abbastanza birra in corpo mi sembra.,idiom,1.0,4,0,0,"[0, 2, 3, 4]","['Hai', 'birra', 'in', 'corpo']","['avere', 'abbastanza', 'birra', 'in', 'corpo', 'mi', 'sembrare', '.']","['Hai', 'abbastanza', 'birra', 'in', 'corpo', 'mi', 'sembra', '.']"
avere birra in corpo,Hai abbastanza birra in corpo per continuare l'esplorazione?,idiom,1.0,4,0,0,"[0, 2, 3, 4]","['Hai', 'birra', 'in', 'corpo']","['avere', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'continuare', ""l'"", 'esplorazione', '?']","['Hai', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'continuare', ""l'"", 'esplorazione', '?']"
avere birra in corpo,Hai ancora della birra in corpo per aiutarmi con questo esercizio?,idiom,1.0,4,0,0,"[0, 3, 4, 5]","['Hai', 'birra', 'in', 'corpo']","['avere', 'ancora', 'della', 'birra', 'in', 'corpo', 'per', 'aiutare', 'con', 'questo', 'esercizio', '?']","['Hai', 'ancora', 'della', 'birra', 'in', 'corpo', 'per', 'aiutarmi', 'con', 'questo', 'esercizio', '?']"
avere birra in corpo,Hai ancora della birra nel corpo da ieri sera,idiom,0.4,2,3,0,"[0, 1, 2, 3, 4, 5]","['Hai', 'ancora', 'della', 'birra', 'nel', 'corpo']","['avere', 'ancora', 'della', 'birra', 'nel', 'corpo', 'da', 'ieri', 'sera']","['Hai', 'ancora', 'della', 'birra', 'nel', 'corpo', 'da', 'ieri', 'sera']"
avere birra in corpo,Hai ancora della birra nel corpo dopo tutto quello che hai fatto?,idiom,1.0,5,0,0,"[0, 1, 2, 3, 4, 5]","['Hai', 'ancora', 'della', 'birra', 'nel', 'corpo']","['avere', 'ancora', 'della', 'birra', 'nel', 'corpo', 'dopo', 'tutto', 'quello', 'che', 'avere', 'fare', '?']","['Hai', 'ancora', 'della', 'birra', 'nel', 'corpo', 'dopo', 'tutto', 'quello', 'che', 'hai', 'fatto', '?']"
avere birra in corpo,Hai così tanta birra in corpo che potresti scalare l'Everest.,idiom,1.0,3,0,0,"[0, 3, 4, 5]","['Hai', 'birra', 'in', 'corpo']","['avere', 'così', 'tanto', 'birra', 'in', 'corpo', 'che', 'potere', 'scalare', ""l'"", 'Everest', '.']","['Hai', 'così', 'tanta', 'birra', 'in', 'corpo', 'che', 'potresti', 'scalare', ""l'"", 'Everest', '.']"
avere birra in corpo,Hai davvero ancora abbastanza birra in corpo per litigare con Luca dopo tutti questi anni?,idiom,1.0,4,0,0,"[0, 4, 5, 6]","['Hai', 'birra', 'in', 'corpo']","['avere', 'davvero', 'ancora', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'litigare', 'con', 'Luca', 'dopo', 'tutto', 'questo', 'anno', '?']","['Hai', 'davvero', 'ancora', 'abbastanza', 'birra', 'in', 'corpo', 'per', 'litigare', 'con', 'Luca', 'dopo', 'tutti', 'questi', 'anni', '?']"
avere birra in corpo,Higuain ha dimostrato di avere tanta birra in corpo!,idiom,1.0,3,0,0,"[4, 6, 7, 8]","['avere', 'birra', 'in', 'corpo']","['Higuain', 'avere', 'dimostrare', 'di', 'avere', 'tanto', 'birra', 'in', 'corpo', '!']","['Higuain', 'ha', 'dimostrato', 'di', 'avere', 'tanta', 'birra', 'in', 'corpo', '!']"
avere birra in corpo,Ho ancora birra in corpo per restare sveglia fino all'alba.,idiom,0.75,3,1,0,"[0, 2, 3, 4]","['Ho', 'birra', 'in', 'corpo']","['avere', 'ancora', 'birra', 'in', 'corpo', 'per', 'restare', 'sveglia', 'fino', ""all'"", 'alba', '.']","['Ho', 'ancora', 'birra', 'in', 'corpo', 'per', 'restare', 'sveglia', 'fino', ""all'"", 'alba', '.']"
avere birra in corpo,"Ho ancora della birra nel corpo, mi faccio una tisana depurativa.",nonidiom,0.6,3,1,1,"[0, 1, 2, 3, 4, 5]","['Ho', 'ancora', 'della', 'birra', 'nel', 'corpo']","['avere', 'ancora', 'della', 'birra', 'nel', 'corpo', ',', 'mi', 'fare', 'una', 'tisana', 'depurativa', '.']","['Ho', 'ancora', 'della', 'birra', 'nel', 'corpo', ',', 'mi', 'faccio', 'una', 'tisana', 'depurativa', '.']"
avere birra in corpo,Ho ancora diverse buste della spesa da trasportare e volevo sapere se avete ancora della birra in corpo.,idiom,1.0,5,0,0,"[12, 15, 16, 17]","['avete', 'birra', 'in', 'corpo']","['avere', 'ancora', 'diverso', 'busta', 'della', 'spesa', 'da', 'trasportare', 'e', 'volere', 'sapere', 'se', 'avere', 'ancora', 'della', 'birra', 'in', 'corpo', '.']","['Ho', 'ancora', 'diverse', 'buste', 'della', 'spesa', 'da', 'trasportare', 'e', 'volevo', 'sapere', 'se', 'avete', 'ancora', 'della', 'birra', 'in', 'corpo', '.']"
avere birra in corpo,"Ho ancora un po’ di birra in corpo, se vuoi ti aiuto volentieri",idiom,1.0,4,0,0,"[0, 5, 6, 7]","['Ho', 'birra', 'in', 'corpo']","['avere', 'ancora', 'un', ""po'"", 'di', 'birra', 'in', 'corpo', ',', 'se', 'volere', 'ti', 'aiuto', 'volentieri']","['Ho', 'ancora', 'un', 'po’', 'di', 'birra', 'in', 'corpo', ',', 'se', 'vuoi', 'ti', 'aiuto', 'volentieri']"
avere birra in corpo,Ho bevuto così tanto che ho avuto la birra in corpo per tre giorni,nonidiom,1.0,3,0,0,"[6, 8, 9, 10]","['avuto', 'birra', 'in', 'corpo']","['avere', 'bere', 'così', 'tanto', 'che', 'avere', 'avere', 'la', 'birra', 'in', 'corpo', 'per', 'tre', 'giorno']","['Ho', 'bevuto', 'così', 'tanto', 'che', 'ho', 'avuto', 'la', 'birra', 'in', 'corpo', 'per', 'tre', 'giorni']"
avere birra in corpo,Ho bevuto così tanto ieri che ho ancora birra in corpo.,nonidiom,1.0,5,0,0,"[6, 8, 9, 10]","['ho', 'birra', 'in', 'corpo']","['avere', 'bere', 'così', 'tanto', 'ieri', 'che', 'avere', 'ancora', 'birra', 'in', 'corpo', '.']","['Ho', 'bevuto', 'così', 'tanto', 'ieri', 'che', 'ho', 'ancora', 'birra', 'in', 'corpo', '.']"
avere birra in corpo,Ho deciso che non ho sufficiente birra in corpo per ascoltare le tue sciocchezze.,nonidiom,0.75,3,1,0,"[4, 6, 7, 8]","['ho', 'birra', 'in', 'corpo']","['avere', 'decidere', 'che', 'non', 'avere', 'sufficiente', 'birra', 'in', 'corpo', 'per', 'ascoltare', 'la', 'tuo', 'sciocchezza', '.']","['Ho', 'deciso', 'che', 'non', 'ho', 'sufficiente', 'birra', 'in', 'corpo', 'per', 'ascoltare', 'le', 'tue', 'sciocchezze', '.']"
avere birra in corpo,Ho lavorato tutto il giorno e ho ancora birra in corpo!,idiom,1.0,3,0,0,"[6, 8, 9, 10]","['ho', 'birra', 'in', 'corpo']","['avere', 'lavorare', 'tutto', 'il', 'giorno', 'e', 'avere', 'ancora', 'birra', 'in', 'corpo', '!']","['Ho', 'lavorato', 'tutto', 'il', 'giorno', 'e', 'ho', 'ancora', 'birra', 'in', 'corpo', '!']"
avere birra in corpo,"Ho più birra in corpo che sangue, disse Andrea durante l'Oktoberfest.",nonidiom,1.0,4,0,0,"[0, 2, 3, 4]","['Ho', 'birra', 'in', 'corpo']","['avere', 'più', 'birra', 'in', 'corpo', 'che', 'sangue', ',', 'dire', 'Andrea', 'durante', ""l'"", 'Oktoberfest', '.']","['Ho', 'più', 'birra', 'in', 'corpo', 'che', 'sangue', ',', 'disse', 'Andrea', 'durante', ""l'"", 'Oktoberfest', '.']"
avere birra in corpo,"Ho suggerito già 10 esempi, ma ho ancora della birra in corpo.",idiom,1.0,5,0,0,"[7, 10, 11, 12]","['ho', 'birra', 'in', 'corpo']","['avere', 'suggerire', 'già', '10', 'esempio', ',', 'ma', 'avere', 'ancora', 'della', 'birra', 'in', 'corpo', '.']","['Ho', 'suggerito', 'già', '10', 'esempi', ',', 'ma', 'ho', 'ancora', 'della', 'birra', 'in', 'corpo', '.']"
avere birra in corpo,Ho talmente tanta birra in corpo che vedo doppio!,nonidiom,1.0,3,0,0,"[0, 3, 4, 5]","['Ho', 'birra', 'in', 'corpo']","['avere', 'talmente', 'tanto', 'birra', 'in', 'corpo', 'che', 'vedere', 'doppio', '!']","['Ho', 'talmente', 'tanta', 'birra', 'in', 'corpo', 'che', 'vedo', 'doppio', '!']"
avere birra in corpo,"Ho tanta birra in corpo, non riusciranno a fermarmi!",idiom,1.0,3,0,0,"[0, 2, 3, 4]","['Ho', 'birra', 'in', 'corpo']","['avere', 'tanto', 'birra', 'in', 'corpo', ',', 'non', 'riuscire', 'a', 'fermare', '!']","['Ho', 'tanta', 'birra', 'in', 'corpo', ',', 'non', 'riusciranno', 'a', 'fermarmi', '!']"
avere birra in corpo,I giocatori del secondo tempo hanno ancora tanta birra in corpo ... e si vede.,idiom,0.8,4,0,1,"[5, 8, 9, 10]","['hanno', 'birra', 'in', 'corpo']","['il', 'giocatore', 'del', 'secondo', 'tempo', 'avere', 'ancora', 'tanto', 'birra', 'in', 'corpo', '...', 'e', 'si', 'vedere', '.']","['I', 'giocatori', 'del', 'secondo', 'tempo', 'hanno', 'ancora', 'tanta', 'birra', 'in', 'corpo', '...', 'e', 'si', 'vede', '.']"
avere birra in corpo,I test hanno confermato che avesse troppa birra in corpo al momento dell'incidente,nonidiom,1.0,4,0,0,"[5, 7, 8, 9]","['avesse', 'birra', 'in', 'corpo']","['il', 'test', 'avere', 'confermare', 'che', 'avere', 'troppo', 'birra', 'in', 'corpo', 'al', 'momento', ""dell'"", 'incidente']","['I', 'test', 'hanno', 'confermato', 'che', 'avesse', 'troppa', 'birra', 'in', 'corpo', 'al', 'momento', ""dell'"", 'incidente']"
avere birra in corpo,Il carabiniere disse che avevamo troppa birra in corpo per poter lasciarci andare senza una multa.,nonidiom,1.0,4,0,0,"[4, 6, 7, 8]","['avevamo', 'birra', 'in', 'corpo']","['il', 'carabiniere', 'dire', 'che', 'avere', 'troppo', 'birra', 'in', 'corpo', 'per', 'potere', 'lasciare', 'andare', 'senza', 'una', 'multa', '.']","['Il', 'carabiniere', 'disse', 'che', 'avevamo', 'troppa', 'birra', 'in', 'corpo', 'per', 'poter', 'lasciarci', 'andare', 'senza', 'una', 'multa', '.']"
avere birra in corpo,"Il fusto sembrava vuoto, ma aveva ancora della birra in corpo.",nonidiom,0.5,2,2,0,"[6, 9, 10, 11]","['aveva', 'birra', 'in', 'corpo']","['il', 'fusto', 'sembrare', 'vuoto', ',', 'ma', 'avere', 'ancora', 'della', 'birra', 'in', 'corpo', '.']","['Il', 'fusto', 'sembrava', 'vuoto', ',', 'ma', 'aveva', 'ancora', 'della', 'birra', 'in', 'corpo', '.']"
avere birra in corpo,Il giocatore  stasera sembra avere molta birra in corpo.,idiom,1.0,5,0,0,"[4, 6, 7, 8]","['avere', 'birra', 'in', 'corpo']","['il', 'giocatore', 'stasera', 'sembrare', 'avere', 'molto', 'birra', 'in', 'corpo', '.']","['Il', 'giocatore', 'stasera', 'sembra', 'avere', 'molta', 'birra', 'in', 'corpo', '.']"
avere birra in corpo,Il mal di testa mi fece ben riflettere sul fatto che non avrei mai più avuto un goccio di birra in corpo,nonidiom,1.0,4,0,0,"[15, 19, 20, 21]","['avuto', 'birra', 'in', 'corpo']","['il', 'male', 'di', 'testa', 'mi', 'fare', 'ben', 'riflettere', 'sul', 'fatto', 'che', 'non', 'avere', 'mai', 'più', 'avere', 'un', 'goccio', 'di', 'birra', 'in', 'corpo']","['Il', 'mal', 'di', 'testa', 'mi', 'fece', 'ben', 'riflettere', 'sul', 'fatto', 'che', 'non', 'avrei', 'mai', 'più', 'avuto', 'un', 'goccio', 'di', 'birra', 'in', 'corpo']"
avere birra in corpo,Il patron era grintoso ed energico aveva tanta birra in corpo.,idiom,1.0,5,0,0,"[6, 8, 9, 10]","['aveva', 'birra', 'in', 'corpo']","['il', 'patron', 'essere', 'grintoso', 'ed', 'energico', 'avere', 'tanto', 'birra', 'in', 'corpo', '.']","['Il', 'patron', 'era', 'grintoso', 'ed', 'energico', 'aveva', 'tanta', 'birra', 'in', 'corpo', '.']"
